,Cell_type,Time,Spot,Spot_loc,Growth,Growth_normalized
Pbr16_5_1151,Pbr16,1151.0,Pbr16_5,210_210_24,71740.0,2441.0
Pbr16_6_1151,Pbr16,1151.0,Pbr16_6,230_593_14,28065.0,1276.0
Pbr16_7_1151,Pbr16,1151.0,Pbr16_7,336_235_20,73245.0,6703.0
Pbr16_8_1151,Pbr16,1151.0,Pbr16_8,348_953_13,23657.0,734.0
Pbr16_9_1151,Pbr16,1151.0,Pbr16_9,372_461_8,8607.0,455.0
Pbr16_10_1151,Pbr16,1151.0,Pbr16_10,442_350_15,34409.0,1763.0
Pbr16_11_1151,Pbr16,1151.0,Pbr16_11,446_197_15,34655.0,1605.0
Pbr16_12_1151,Pbr16,1151.0,Pbr16_12,470_456_14,34146.0,2188.0
Pbr16_13_1151,Pbr16,1151.0,Pbr16_13,470_609_8,11727.0,768.0
Pbr16_14_1151,Pbr16,1151.0,Pbr16_14,488_1060_8,10270.0,271.0
Pbr16_15_1151,Pbr16,1151.0,Pbr16_15,552_67_7,9477.0,121.0
Pbr16_16_1151,Pbr16,1151.0,Pbr16_16,581_27_7,9340.0,0.0
Pbr16_17_1151,Pbr16,1151.0,Pbr16_17,592_36_6,8398.0,77.0
Pbr16_18_1151,Pbr16,1151.0,Pbr16_18,616_916_15,35750.0,1440.0
Pbr16_19_1151,Pbr16,1151.0,Pbr16_19,607_23_7,10287.0,0.0
Pbr16_20_1151,Pbr16,1151.0,Pbr16_20,666_263_15,34637.0,1607.0
Pbr16_21_1151,Pbr16,1151.0,Pbr16_21,747_615_15,35014.0,1814.0
Pbr16_22_1151,Pbr16,1151.0,Pbr16_22,763_285_8,10190.0,520.0
Pbr16_23_1151,Pbr16,1151.0,Pbr16_23,774_681_15,36528.0,2243.0
Pbr16_24_1151,Pbr16,1151.0,Pbr16_24,775_527_15,37557.0,1816.0
Pbr16_25_1151,Pbr16,1151.0,Pbr16_25,808_309_16,42394.0,2086.0
Pbr16_26_1151,Pbr16,1151.0,Pbr16_26,834_393_5,6978.0,0.0
Pbr16_27_1151,Pbr16,1151.0,Pbr16_27,951_895_15,37127.0,1590.0
Pbr16_28_1151,Pbr16,1151.0,Pbr16_28,965_675_16,45131.0,2214.0
Pbr16_29_1151,Pbr16,1151.0,Pbr16_29,1001_920_15,35254.0,1378.0
Pbr16_30_1151,Pbr16,1151.0,Pbr16_30,1015_1082_14,39779.0,1097.0
Pbr16_0_2670,Pbr16,2670.0,Pbr16_0,63_526_14,33315.0,9126.0
Pbr16_1_2670,Pbr16,2670.0,Pbr16_1,65_493_13,30751.0,8158.0
Pbr16_2_2670,Pbr16,2670.0,Pbr16_2,121_775_15,37776.0,9689.0
Pbr16_3_2670,Pbr16,2670.0,Pbr16_3,157_651_20,73405.0,21720.0
Pbr16_4_2670,Pbr16,2670.0,Pbr16_4,172_310_14,34023.0,8681.0
Pbr16_5_2670,Pbr16,2670.0,Pbr16_5,210_210_24,90194.0,20895.0
Pbr16_6_2670,Pbr16,2670.0,Pbr16_6,230_593_14,36718.0,9929.0
Pbr16_7_2670,Pbr16,2670.0,Pbr16_7,336_235_20,92474.0,25932.0
Pbr16_8_2670,Pbr16,2670.0,Pbr16_8,348_953_13,29822.0,6899.0
Pbr16_9_2670,Pbr16,2670.0,Pbr16_9,372_461_8,10591.0,2439.0
Pbr16_10_2670,Pbr16,2670.0,Pbr16_10,442_350_15,45709.0,13063.0
Pbr16_11_2670,Pbr16,2670.0,Pbr16_11,446_197_15,45558.0,12508.0
Pbr16_12_2670,Pbr16,2670.0,Pbr16_12,470_456_14,45390.0,13432.0
Pbr16_13_2670,Pbr16,2670.0,Pbr16_13,470_609_8,14482.0,3523.0
Pbr16_14_2670,Pbr16,2670.0,Pbr16_14,488_1060_8,12504.0,2505.0
Pbr16_15_2670,Pbr16,2670.0,Pbr16_15,552_67_7,9335.0,0.0
Pbr16_16_2670,Pbr16,2670.0,Pbr16_16,581_27_7,9358.0,0.0
Pbr16_17_2670,Pbr16,2670.0,Pbr16_17,592_36_6,8307.0,0.0
Pbr16_18_2670,Pbr16,2670.0,Pbr16_18,616_916_15,45200.0,10890.0
Pbr16_19_2670,Pbr16,2670.0,Pbr16_19,607_23_7,10293.0,0.0
Pbr16_20_2670,Pbr16,2670.0,Pbr16_20,666_263_15,45122.0,12092.0
Pbr16_21_2670,Pbr16,2670.0,Pbr16_21,747_615_15,44857.0,11657.0
Pbr16_22_2670,Pbr16,2670.0,Pbr16_22,763_285_8,12364.0,2694.0
Pbr16_23_2670,Pbr16,2670.0,Pbr16_23,774_681_15,46951.0,12666.0
Pbr16_24_2670,Pbr16,2670.0,Pbr16_24,775_527_15,49311.0,13570.0
Pbr16_25_2670,Pbr16,2670.0,Pbr16_25,808_309_16,55485.0,15177.0
Pbr16_26_2670,Pbr16,2670.0,Pbr16_26,834_393_5,7016.0,31.0
Pbr16_27_2670,Pbr16,2670.0,Pbr16_27,951_895_15,47078.0,11541.0
Pbr16_28_2670,Pbr16,2670.0,Pbr16_28,965_675_16,57560.0,14643.0
Pbr16_29_2670,Pbr16,2670.0,Pbr16_29,1001_920_15,44780.0,10904.0
Pbr16_30_2670,Pbr16,2670.0,Pbr16_30,1015_1082_14,49703.0,11021.0
Pbr16_0_552,Pbr16,552.0,Pbr16_0,63_526_14,24191.0,2.0
Pbr16_1_552,Pbr16,552.0,Pbr16_1,65_493_13,22606.0,13.0
Pbr16_2_552,Pbr16,552.0,Pbr16_2,121_775_15,28100.0,13.0
Pbr16_3_552,Pbr16,552.0,Pbr16_3,157_651_20,52753.0,1068.0
Pbr16_4_552,Pbr16,552.0,Pbr16_4,172_310_14,25306.0,0.0
Pbr16_5_552,Pbr16,552.0,Pbr16_5,210_210_24,69115.0,0.0
Pbr16_6_552,Pbr16,552.0,Pbr16_6,230_593_14,26789.0,0.0
Pbr16_7_552,Pbr16,552.0,Pbr16_7,336_235_20,67969.0,1427.0
Pbr16_8_552,Pbr16,552.0,Pbr16_8,348_953_13,22846.0,0.0
Pbr16_9_552,Pbr16,552.0,Pbr16_9,372_461_8,8186.0,34.0
Pbr16_10_552,Pbr16,552.0,Pbr16_10,442_350_15,32708.0,62.0
Pbr16_11_552,Pbr16,552.0,Pbr16_11,446_197_15,33123.0,73.0
Pbr16_12_552,Pbr16,552.0,Pbr16_12,470_456_14,32089.0,131.0
Pbr16_13_552,Pbr16,552.0,Pbr16_13,470_609_8,11067.0,108.0
Pbr16_14_552,Pbr16,552.0,Pbr16_14,488_1060_8,10021.0,22.0
Pbr16_15_552,Pbr16,552.0,Pbr16_15,552_67_7,9357.0,1.0
Pbr16_16_552,Pbr16,552.0,Pbr16_16,581_27_7,9339.0,0.0
Pbr16_17_552,Pbr16,552.0,Pbr16_17,592_36_6,8292.0,0.0
Pbr16_18_552,Pbr16,552.0,Pbr16_18,616_916_15,34292.0,0.0
Pbr16_19_552,Pbr16,552.0,Pbr16_19,607_23_7,10284.0,0.0
Pbr16_20_552,Pbr16,552.0,Pbr16_20,666_263_15,33091.0,61.0
Pbr16_21_552,Pbr16,552.0,Pbr16_21,747_615_15,33231.0,31.0
Pbr16_22_552,Pbr16,552.0,Pbr16_22,763_285_8,9698.0,28.0
Pbr16_23_552,Pbr16,552.0,Pbr16_23,774_681_15,34409.0,124.0
Pbr16_24_552,Pbr16,552.0,Pbr16_24,775_527_15,35784.0,43.0
Pbr16_25_552,Pbr16,552.0,Pbr16_25,808_309_16,40467.0,159.0
Pbr16_26_552,Pbr16,552.0,Pbr16_26,834_393_5,7007.0,22.0
Pbr16_27_552,Pbr16,552.0,Pbr16_27,951_895_15,35654.0,117.0
Pbr16_28_552,Pbr16,552.0,Pbr16_28,965_675_16,43070.0,153.0
Pbr16_29_552,Pbr16,552.0,Pbr16_29,1001_920_15,33940.0,64.0
Pbr16_30_552,Pbr16,552.0,Pbr16_30,1015_1082_14,38691.0,9.0
Pbr16_0_368,Pbr16,368.0,Pbr16_0,63_526_14,24200.0,11.0
Pbr16_1_368,Pbr16,368.0,Pbr16_1,65_493_13,22578.0,0.0
Pbr16_2_368,Pbr16,368.0,Pbr16_2,121_775_15,28107.0,20.0
Pbr16_3_368,Pbr16,368.0,Pbr16_3,157_651_20,52156.0,471.0
Pbr16_4_368,Pbr16,368.0,Pbr16_4,172_310_14,25349.0,7.0
Pbr16_5_368,Pbr16,368.0,Pbr16_5,210_210_24,69280.0,0.0
Pbr16_6_368,Pbr16,368.0,Pbr16_6,230_593_14,26797.0,8.0
Pbr16_7_368,Pbr16,368.0,Pbr16_7,336_235_20,67215.0,673.0
Pbr16_8_368,Pbr16,368.0,Pbr16_8,348_953_13,22927.0,4.0
Pbr16_9_368,Pbr16,368.0,Pbr16_9,372_461_8,8174.0,22.0
Pbr16_10_368,Pbr16,368.0,Pbr16_10,442_350_15,32704.0,58.0
Pbr16_11_368,Pbr16,368.0,Pbr16_11,446_197_15,33106.0,56.0
Pbr16_12_368,Pbr16,368.0,Pbr16_12,470_456_14,32030.0,72.0
Pbr16_13_368,Pbr16,368.0,Pbr16_13,470_609_8,11013.0,54.0
Pbr16_14_368,Pbr16,368.0,Pbr16_14,488_1060_8,9986.0,0.0
Pbr16_15_368,Pbr16,368.0,Pbr16_15,552_67_7,9330.0,0.0
Pbr16_16_368,Pbr16,368.0,Pbr16_16,581_27_7,9241.0,0.0
Pbr16_17_368,Pbr16,368.0,Pbr16_17,592_36_6,8447.0,126.0
Pbr16_18_368,Pbr16,368.0,Pbr16_18,616_916_15,34299.0,0.0
Pbr16_19_368,Pbr16,368.0,Pbr16_19,607_23_7,10386.0,74.0
Pbr16_20_368,Pbr16,368.0,Pbr16_20,666_263_15,33006.0,0.0
Pbr16_21_368,Pbr16,368.0,Pbr16_21,747_615_15,33208.0,8.0
Pbr16_22_368,Pbr16,368.0,Pbr16_22,763_285_8,9667.0,0.0
Pbr16_23_368,Pbr16,368.0,Pbr16_23,774_681_15,34358.0,73.0
Pbr16_24_368,Pbr16,368.0,Pbr16_24,775_527_15,35741.0,0.0
Pbr16_25_368,Pbr16,368.0,Pbr16_25,808_309_16,40328.0,20.0
Pbr16_26_368,Pbr16,368.0,Pbr16_26,834_393_5,6983.0,0.0
Pbr16_27_368,Pbr16,368.0,Pbr16_27,951_895_15,35592.0,55.0
Pbr16_28_368,Pbr16,368.0,Pbr16_28,965_675_16,42965.0,48.0
Pbr16_29_368,Pbr16,368.0,Pbr16_29,1001_920_15,33900.0,24.0
Pbr16_30_368,Pbr16,368.0,Pbr16_30,1015_1082_14,38679.0,0.0
TetR8_0_230,TetR8,230.0,TetR8_0,32_328_14,34332.0,186.0
TetR8_1_230,TetR8,230.0,TetR8_1,71_424_13,32952.0,220.0
TetR8_2_230,TetR8,230.0,TetR8_2,176_592_16,45226.0,199.0
TetR8_3_230,TetR8,230.0,TetR8_3,209_225_17,52077.0,382.0
TetR8_4_230,TetR8,230.0,TetR8_4,231_656_19,60973.0,913.0
TetR8_5_230,TetR8,230.0,TetR8_5,229_172_15,38835.0,369.0
TetR8_6_230,TetR8,230.0,TetR8_6,252_848_14,35083.0,230.0
TetR8_7_230,TetR8,230.0,TetR8_7,362_2_14,18474.0,0.0
TetR8_8_230,TetR8,230.0,TetR8_8,378_245_15,40397.0,292.0
TetR8_9_230,TetR8,230.0,TetR8_9,404_99_18,62888.0,450.0
TetR8_10_230,TetR8,230.0,TetR8_10,540_787_16,50506.0,257.0
TetR8_11_230,TetR8,230.0,TetR8_11,552_743_18,59033.0,273.0
TetR8_12_230,TetR8,230.0,TetR8_12,557_984_19,56074.0,125.0
TetR8_13_230,TetR8,230.0,TetR8_13,572_1039_14,37888.0,199.0
TetR8_14_230,TetR8,230.0,TetR8_14,725_359_15,40499.0,242.0
TetR8_15_230,TetR8,230.0,TetR8_15,768_859_16,41242.0,0.0
TetR8_16_230,TetR8,230.0,TetR8_16,807_1056_14,35766.0,229.0
TetR8_17_230,TetR8,230.0,TetR8_17,875_922_18,58171.0,325.0
TetR8_18_230,TetR8,230.0,TetR8_18,910_848_17,53807.0,133.0
TetR8_19_230,TetR8,230.0,TetR8_19,938_730_18,61222.0,359.0
TetR8_20_230,TetR8,230.0,TetR8_20,1024_1092_12,19606.0,152.0
TetR8_21_230,TetR8,230.0,TetR8_21,1042_871_16,46232.0,283.0
TetR8_0_967,TetR8,967.0,TetR8_0,32_328_14,37079.0,2933.0
TetR8_1_967,TetR8,967.0,TetR8_1,71_424_13,35961.0,3229.0
TetR8_2_967,TetR8,967.0,TetR8_2,176_592_16,49198.0,4171.0
TetR8_3_967,TetR8,967.0,TetR8_3,209_225_17,55101.0,3406.0
TetR8_4_967,TetR8,967.0,TetR8_4,231_656_19,66574.0,6514.0
TetR8_5_967,TetR8,967.0,TetR8_5,229_172_15,42309.0,3843.0
TetR8_6_967,TetR8,967.0,TetR8_6,252_848_14,38513.0,3660.0
TetR8_7_967,TetR8,967.0,TetR8_7,362_2_14,18862.0,359.0
TetR8_8_967,TetR8,967.0,TetR8_8,378_245_15,43871.0,3766.0
TetR8_9_967,TetR8,967.0,TetR8_9,404_99_18,66984.0,4546.0
TetR8_10_967,TetR8,967.0,TetR8_10,540_787_16,54342.0,4093.0
TetR8_11_967,TetR8,967.0,TetR8_11,552_743_18,62534.0,3774.0
TetR8_12_967,TetR8,967.0,TetR8_12,557_984_19,59178.0,3229.0
TetR8_13_967,TetR8,967.0,TetR8_13,572_1039_14,40575.0,2886.0
TetR8_14_967,TetR8,967.0,TetR8_14,725_359_15,43805.0,3548.0
TetR8_15_967,TetR8,967.0,TetR8_15,768_859_16,43714.0,2435.0
TetR8_16_967,TetR8,967.0,TetR8_16,807_1056_14,38548.0,3011.0
TetR8_17_967,TetR8,967.0,TetR8_17,875_922_18,61645.0,3799.0
TetR8_18_967,TetR8,967.0,TetR8_18,910_848_17,58129.0,4455.0
TetR8_19_967,TetR8,967.0,TetR8_19,938_730_18,66059.0,5196.0
TetR8_20_967,TetR8,967.0,TetR8_20,1024_1092_12,20127.0,673.0
TetR8_21_967,TetR8,967.0,TetR8_21,1042_871_16,48869.0,2920.0
TetR8_0_184,TetR8,184.0,TetR8_0,32_328_14,34290.0,144.0
TetR8_1_184,TetR8,184.0,TetR8_1,71_424_13,32852.0,120.0
TetR8_2_184,TetR8,184.0,TetR8_2,176_592_16,45104.0,77.0
TetR8_3_184,TetR8,184.0,TetR8_3,209_225_17,51877.0,182.0
TetR8_4_184,TetR8,184.0,TetR8_4,231_656_19,60836.0,776.0
TetR8_5_184,TetR8,184.0,TetR8_5,229_172_15,38686.0,220.0
TetR8_6_184,TetR8,184.0,TetR8_6,252_848_14,35007.0,154.0
TetR8_7_184,TetR8,184.0,TetR8_7,362_2_14,18456.0,0.0
TetR8_8_184,TetR8,184.0,TetR8_8,378_245_15,40270.0,165.0
TetR8_9_184,TetR8,184.0,TetR8_9,404_99_18,62698.0,260.0
TetR8_10_184,TetR8,184.0,TetR8_10,540_787_16,50310.0,61.0
TetR8_11_184,TetR8,184.0,TetR8_11,552_743_18,58915.0,155.0
TetR8_12_184,TetR8,184.0,TetR8_12,557_984_19,55987.0,38.0
TetR8_13_184,TetR8,184.0,TetR8_13,572_1039_14,37775.0,86.0
TetR8_14_184,TetR8,184.0,TetR8_14,725_359_15,40349.0,92.0
TetR8_15_184,TetR8,184.0,TetR8_15,768_859_16,41184.0,0.0
TetR8_16_184,TetR8,184.0,TetR8_16,807_1056_14,35690.0,153.0
TetR8_17_184,TetR8,184.0,TetR8_17,875_922_18,57964.0,118.0
TetR8_18_184,TetR8,184.0,TetR8_18,910_848_17,53769.0,95.0
TetR8_19_184,TetR8,184.0,TetR8_19,938_730_18,61143.0,280.0
TetR8_20_184,TetR8,184.0,TetR8_20,1024_1092_12,19611.0,157.0
TetR8_21_184,TetR8,184.0,TetR8_21,1042_871_16,46097.0,148.0
TetR8_0_1473,TetR8,1473.0,TetR8_0,32_328_14,39558.0,5412.0
TetR8_1_1473,TetR8,1473.0,TetR8_1,71_424_13,38372.0,5640.0
TetR8_2_1473,TetR8,1473.0,TetR8_2,176_592_16,52415.0,7388.0
TetR8_3_1473,TetR8,1473.0,TetR8_3,209_225_17,58794.0,7099.0
TetR8_4_1473,TetR8,1473.0,TetR8_4,231_656_19,71324.0,11264.0
TetR8_5_1473,TetR8,1473.0,TetR8_5,229_172_15,45170.0,6704.0
TetR8_6_1473,TetR8,1473.0,TetR8_6,252_848_14,41008.0,6155.0
TetR8_7_1473,TetR8,1473.0,TetR8_7,362_2_14,20271.0,1768.0
TetR8_8_1473,TetR8,1473.0,TetR8_8,378_245_15,46507.0,6402.0
TetR8_9_1473,TetR8,1473.0,TetR8_9,404_99_18,71377.0,8939.0
TetR8_10_1473,TetR8,1473.0,TetR8_10,540_787_16,57999.0,7750.0
TetR8_11_1473,TetR8,1473.0,TetR8_11,552_743_18,66574.0,7814.0
TetR8_12_1473,TetR8,1473.0,TetR8_12,557_984_19,62788.0,6839.0
TetR8_13_1473,TetR8,1473.0,TetR8_13,572_1039_14,43026.0,5337.0
TetR8_14_1473,TetR8,1473.0,TetR8_14,725_359_15,46715.0,6458.0
TetR8_15_1473,TetR8,1473.0,TetR8_15,768_859_16,46689.0,5410.0
TetR8_16_1473,TetR8,1473.0,TetR8_16,807_1056_14,40879.0,5342.0
TetR8_17_1473,TetR8,1473.0,TetR8_17,875_922_18,65598.0,7752.0
TetR8_18_1473,TetR8,1473.0,TetR8_18,910_848_17,62043.0,8369.0
TetR8_19_1473,TetR8,1473.0,TetR8_19,938_730_18,70607.0,9744.0
TetR8_20_1473,TetR8,1473.0,TetR8_20,1024_1092_12,20377.0,923.0
TetR8_21_1473,TetR8,1473.0,TetR8_21,1042_871_16,52562.0,6613.0
TetR8_0_782,TetR8,782.0,TetR8_0,32_328_14,36154.0,2008.0
TetR8_1_782,TetR8,782.0,TetR8_1,71_424_13,35014.0,2282.0
TetR8_2_782,TetR8,782.0,TetR8_2,176_592_16,47913.0,2886.0
TetR8_3_782,TetR8,782.0,TetR8_3,209_225_17,53960.0,2265.0
TetR8_4_782,TetR8,782.0,TetR8_4,231_656_19,64949.0,4889.0
TetR8_5_782,TetR8,782.0,TetR8_5,229_172_15,41204.0,2738.0
TetR8_6_782,TetR8,782.0,TetR8_6,252_848_14,37464.0,2611.0
TetR8_7_782,TetR8,782.0,TetR8_7,362_2_14,18637.0,134.0
TetR8_8_782,TetR8,782.0,TetR8_8,378_245_15,43048.0,2943.0
TetR8_9_782,TetR8,782.0,TetR8_9,404_99_18,65416.0,2978.0
TetR8_10_782,TetR8,782.0,TetR8_10,540_787_16,53043.0,2794.0
TetR8_11_782,TetR8,782.0,TetR8_11,552_743_18,61292.0,2532.0
TetR8_12_782,TetR8,782.0,TetR8_12,557_984_19,58086.0,2137.0
TetR8_13_782,TetR8,782.0,TetR8_13,572_1039_14,39719.0,2030.0
TetR8_14_782,TetR8,782.0,TetR8_14,725_359_15,42760.0,2503.0
TetR8_15_782,TetR8,782.0,TetR8_15,768_859_16,42832.0,1553.0
TetR8_16_782,TetR8,782.0,TetR8_16,807_1056_14,37815.0,2278.0
TetR8_17_782,TetR8,782.0,TetR8_17,875_922_18,60572.0,2726.0
TetR8_18_782,TetR8,782.0,TetR8_18,910_848_17,56901.0,3227.0
TetR8_19_782,TetR8,782.0,TetR8_19,938_730_18,64320.0,3457.0
TetR8_20_782,TetR8,782.0,TetR8_20,1024_1092_12,20006.0,552.0
TetR8_21_782,TetR8,782.0,TetR8_21,1042_871_16,47958.0,2009.0
TetR8_0_2026,TetR8,2026.0,TetR8_0,32_328_14,41885.0,7739.0
TetR8_1_2026,TetR8,2026.0,TetR8_1,71_424_13,40421.0,7689.0
TetR8_2_2026,TetR8,2026.0,TetR8_2,176_592_16,56078.0,11051.0
TetR8_3_2026,TetR8,2026.0,TetR8_3,209_225_17,62857.0,11162.0
TetR8_4_2026,TetR8,2026.0,TetR8_4,231_656_19,75434.0,15374.0
TetR8_5_2026,TetR8,2026.0,TetR8_5,229_172_15,47684.0,9218.0
TetR8_6_2026,TetR8,2026.0,TetR8_6,252_848_14,43424.0,8571.0
TetR8_7_2026,TetR8,2026.0,TetR8_7,362_2_14,21825.0,3322.0
TetR8_8_2026,TetR8,2026.0,TetR8_8,378_245_15,48690.0,8585.0
TetR8_9_2026,TetR8,2026.0,TetR8_9,404_99_18,75746.0,13308.0
TetR8_10_2026,TetR8,2026.0,TetR8_10,540_787_16,61254.0,11005.0
TetR8_11_2026,TetR8,2026.0,TetR8_11,552_743_18,70846.0,12086.0
TetR8_12_2026,TetR8,2026.0,TetR8_12,557_984_19,67152.0,11203.0
TetR8_13_2026,TetR8,2026.0,TetR8_13,572_1039_14,45046.0,7357.0
TetR8_14_2026,TetR8,2026.0,TetR8_14,725_359_15,49609.0,9352.0
TetR8_15_2026,TetR8,2026.0,TetR8_15,768_859_16,50630.0,9351.0
TetR8_16_2026,TetR8,2026.0,TetR8_16,807_1056_14,43068.0,7531.0
TetR8_17_2026,TetR8,2026.0,TetR8_17,875_922_18,69701.0,11855.0
TetR8_18_2026,TetR8,2026.0,TetR8_18,910_848_17,66073.0,12399.0
TetR8_19_2026,TetR8,2026.0,TetR8_19,938_730_18,75438.0,14575.0
TetR8_20_2026,TetR8,2026.0,TetR8_20,1024_1092_12,20564.0,1110.0
TetR8_21_2026,TetR8,2026.0,TetR8_21,1042_871_16,56247.0,10298.0
TetR8_0_1934,TetR8,1934.0,TetR8_0,32_328_14,41430.0,7284.0
TetR8_1_1934,TetR8,1934.0,TetR8_1,71_424_13,40010.0,7278.0
TetR8_2_1934,TetR8,1934.0,TetR8_2,176_592_16,55487.0,10460.0
TetR8_3_1934,TetR8,1934.0,TetR8_3,209_225_17,62224.0,10529.0
TetR8_4_1934,TetR8,1934.0,TetR8_4,231_656_19,74877.0,14817.0
TetR8_5_1934,TetR8,1934.0,TetR8_5,229_172_15,47223.0,8757.0
TetR8_6_1934,TetR8,1934.0,TetR8_6,252_848_14,42967.0,8114.0
TetR8_7_1934,TetR8,1934.0,TetR8_7,362_2_14,21468.0,2965.0
TetR8_8_1934,TetR8,1934.0,TetR8_8,378_245_15,48217.0,8112.0
TetR8_9_1934,TetR8,1934.0,TetR8_9,404_99_18,75086.0,12648.0
TetR8_10_1934,TetR8,1934.0,TetR8_10,540_787_16,60690.0,10441.0
TetR8_11_1934,TetR8,1934.0,TetR8_11,552_743_18,70054.0,11294.0
TetR8_12_1934,TetR8,1934.0,TetR8_12,557_984_19,66175.0,10226.0
TetR8_13_1934,TetR8,1934.0,TetR8_13,572_1039_14,44623.0,6934.0
TetR8_14_1934,TetR8,1934.0,TetR8_14,725_359_15,49090.0,8833.0
TetR8_15_1934,TetR8,1934.0,TetR8_15,768_859_16,49875.0,8596.0
TetR8_16_1934,TetR8,1934.0,TetR8_16,807_1056_14,42588.0,7051.0
TetR8_17_1934,TetR8,1934.0,TetR8_17,875_922_18,68895.0,11049.0
TetR8_18_1934,TetR8,1934.0,TetR8_18,910_848_17,65316.0,11642.0
TetR8_19_1934,TetR8,1934.0,TetR8_19,938_730_18,74660.0,13797.0
TetR8_20_1934,TetR8,1934.0,TetR8_20,1024_1092_12,20559.0,1105.0
TetR8_21_1934,TetR8,1934.0,TetR8_21,1042_871_16,55613.0,9664.0
TetR8_0_1841,TetR8,1841.0,TetR8_0,32_328_14,41063.0,6917.0
TetR8_1_1841,TetR8,1841.0,TetR8_1,71_424_13,39688.0,6956.0
TetR8_2_1841,TetR8,1841.0,TetR8_2,176_592_16,54838.0,9811.0
TetR8_3_1841,TetR8,1841.0,TetR8_3,209_225_17,61450.0,9755.0
TetR8_4_1841,TetR8,1841.0,TetR8_4,231_656_19,74223.0,14163.0
TetR8_5_1841,TetR8,1841.0,TetR8_5,229_172_15,46800.0,8334.0
TetR8_6_1841,TetR8,1841.0,TetR8_6,252_848_14,42472.0,7619.0
TetR8_7_1841,TetR8,1841.0,TetR8_7,362_2_14,21061.0,2558.0
TetR8_8_1841,TetR8,1841.0,TetR8_8,378_245_15,47871.0,7766.0
TetR8_9_1841,TetR8,1841.0,TetR8_9,404_99_18,74271.0,11833.0
TetR8_10_1841,TetR8,1841.0,TetR8_10,540_787_16,60081.0,9832.0
TetR8_11_1841,TetR8,1841.0,TetR8_11,552_743_18,69131.0,10371.0
TetR8_12_1841,TetR8,1841.0,TetR8_12,557_984_19,65608.0,9659.0
TetR8_13_1841,TetR8,1841.0,TetR8_13,572_1039_14,44274.0,6585.0
TetR8_14_1841,TetR8,1841.0,TetR8_14,725_359_15,48622.0,8365.0
TetR8_15_1841,TetR8,1841.0,TetR8_15,768_859_16,49225.0,7946.0
TetR8_16_1841,TetR8,1841.0,TetR8_16,807_1056_14,42357.0,6820.0
TetR8_17_1841,TetR8,1841.0,TetR8_17,875_922_18,68296.0,10450.0
TetR8_18_1841,TetR8,1841.0,TetR8_18,910_848_17,64683.0,11009.0
TetR8_19_1841,TetR8,1841.0,TetR8_19,938_730_18,73884.0,13021.0
TetR8_20_1841,TetR8,1841.0,TetR8_20,1024_1092_12,20454.0,1000.0
TetR8_21_1841,TetR8,1841.0,TetR8_21,1042_871_16,55034.0,9085.0
TetR8_0_1289,TetR8,1289.0,TetR8_0,32_328_14,38659.0,4513.0
TetR8_1_1289,TetR8,1289.0,TetR8_1,71_424_13,37688.0,4956.0
TetR8_2_1289,TetR8,1289.0,TetR8_2,176_592_16,51134.0,6107.0
TetR8_3_1289,TetR8,1289.0,TetR8_3,209_225_17,57745.0,6050.0
TetR8_4_1289,TetR8,1289.0,TetR8_4,231_656_19,69811.0,9751.0
TetR8_5_1289,TetR8,1289.0,TetR8_5,229_172_15,44153.0,5687.0
TetR8_6_1289,TetR8,1289.0,TetR8_6,252_848_14,40252.0,5399.0
TetR8_7_1289,TetR8,1289.0,TetR8_7,362_2_14,19748.0,1245.0
TetR8_8_1289,TetR8,1289.0,TetR8_8,378_245_15,45564.0,5459.0
TetR8_9_1289,TetR8,1289.0,TetR8_9,404_99_18,69745.0,7307.0
TetR8_10_1289,TetR8,1289.0,TetR8_10,540_787_16,56645.0,6396.0
TetR8_11_1289,TetR8,1289.0,TetR8_11,552_743_18,65105.0,6345.0
TetR8_12_1289,TetR8,1289.0,TetR8_12,557_984_19,61474.0,5525.0
TetR8_13_1289,TetR8,1289.0,TetR8_13,572_1039_14,42203.0,4514.0
TetR8_14_1289,TetR8,1289.0,TetR8_14,725_359_15,45639.0,5382.0
TetR8_15_1289,TetR8,1289.0,TetR8_15,768_859_16,45608.0,4329.0
TetR8_16_1289,TetR8,1289.0,TetR8_16,807_1056_14,40128.0,4591.0
TetR8_17_1289,TetR8,1289.0,TetR8_17,875_922_18,63946.0,6100.0
TetR8_18_1289,TetR8,1289.0,TetR8_18,910_848_17,60657.0,6983.0
TetR8_19_1289,TetR8,1289.0,TetR8_19,938_730_18,69258.0,8395.0
TetR8_20_1289,TetR8,1289.0,TetR8_20,1024_1092_12,20298.0,844.0
TetR8_21_1289,TetR8,1289.0,TetR8_21,1042_871_16,51117.0,5168.0
TetR8_0_2394,TetR8,2394.0,TetR8_0,32_328_14,43194.0,9048.0
TetR8_1_2394,TetR8,2394.0,TetR8_1,71_424_13,41667.0,8935.0
TetR8_2_2394,TetR8,2394.0,TetR8_2,176_592_16,57804.0,12777.0
TetR8_3_2394,TetR8,2394.0,TetR8_3,209_225_17,65016.0,13321.0
TetR8_4_2394,TetR8,2394.0,TetR8_4,231_656_19,77645.0,17585.0
TetR8_5_2394,TetR8,2394.0,TetR8_5,229_172_15,49256.0,10790.0
TetR8_6_2394,TetR8,2394.0,TetR8_6,252_848_14,45165.0,10312.0
