Spot,Time,Growth,Growth_normalized
WT_14,2439,95230,32840
WT_14,2470,95244,32854
WT_14,2501,95299,32909
WT_14,2532,95140,32750
WT_14,2562,94932,32542
WT_14,2593,94746,32356
WT_14,2624,94823,32433
WT_14,2655,94833,32443
WT_14,2686,94954,32564
WT_14,2717,95006,32616
WT_14,2748,95088,32698
WT_14,2779,94970,32580
WT_14,2809,95054,32664
WT_14,2840,94942,32552
WT_14,2871,94960,32570
WT_14,2902,94978,32588
WT_15,0,47714,0
WT_15,30,46684,0
WT_15,61,46038,0
WT_15,92,45917,0
WT_15,123,45987,0
WT_15,154,45916,0
WT_15,185,46067,0
WT_15,216,46228,0
WT_15,247,46302,0
WT_15,278,46358,0
WT_15,309,46403,0
WT_15,340,46537,0
WT_15,371,46662,0
WT_15,402,46730,0
WT_15,432,46800,0
WT_15,463,46980,0
WT_15,494,47165,0
WT_15,525,47563,0
WT_15,556,48259,545
WT_15,587,49114,1400
WT_15,618,50032,2318
WT_15,649,51147,3433
WT_15,679,52370,4656
WT_15,710,53621,5907
WT_15,741,55194,7480
WT_15,772,56535,8821
WT_15,803,57896,10182
WT_15,834,59057,11343
WT_15,865,59993,12279
WT_15,896,60704,12990
WT_15,926,60761,13047
WT_15,957,61220,13506
WT_15,988,61865,14151
WT_15,1019,62299,14585
WT_15,1050,62520,14806
WT_15,1081,62938,15224
WT_15,1112,63088,15374
WT_15,1142,63471,15757
WT_15,1173,63743,16029
WT_15,1204,64317,16603
WT_15,1235,64476,16762
WT_15,1266,64821,17107
WT_15,1297,65293,17579
WT_15,1328,65580,17866
WT_15,1359,65988,18274
WT_15,1389,66616,18902
WT_15,1420,66799,19085
WT_15,1451,66969,19255
WT_15,1482,67149,19435
WT_15,1513,67324,19610
WT_15,1544,67446,19732
WT_15,1575,67688,19974
WT_15,1606,67705,19991
WT_15,1636,67934,20220
WT_15,1667,67924,20210
WT_15,1698,68050,20336
WT_15,1729,68070,20356
WT_15,1760,68079,20365
WT_15,1791,68086,20372
WT_15,1822,68110,20396
WT_15,1852,68076,20362
WT_15,1883,68042,20328
WT_15,1914,67935,20221
WT_15,1945,67970,20256
WT_15,1976,67888,20174
WT_15,2007,67784,20070
WT_15,2038,67715,20001
WT_15,2069,67635,19921
WT_15,2099,67625,19911
WT_15,2130,67604,19890
WT_15,2161,67518,19804
WT_15,2192,67454,19740
WT_15,2223,67458,19744
WT_15,2254,67412,19698
WT_15,2285,67425,19711
WT_15,2316,67391,19677
WT_15,2346,67403,19689
WT_15,2377,67344,19630
WT_15,2408,67285,19571
WT_15,2439,67276,19562
WT_15,2470,67342,19628
WT_15,2501,67496,19782
WT_15,2532,67349,19635
WT_15,2562,67186,19472
WT_15,2593,66968,19254
WT_15,2624,66965,19251
WT_15,2655,66977,19263
WT_15,2686,66949,19235
WT_15,2717,67042,19328
WT_15,2748,67012,19298
WT_15,2779,66967,19253
WT_15,2809,66936,19222
WT_15,2840,66874,19160
WT_15,2871,66878,19164
WT_15,2902,66869,19155
WT_16,0,22195,0
WT_16,30,21159,0
WT_16,61,20782,0
WT_16,92,20752,0
WT_16,123,20722,0
WT_16,154,20755,0
WT_16,185,20820,0
WT_16,216,20893,0
WT_16,247,20876,0
WT_16,278,20890,0
WT_16,309,20965,0
WT_16,340,21048,0
WT_16,371,21072,0
WT_16,402,21104,0
WT_16,432,21149,0
WT_16,463,21243,0
WT_16,494,21367,0
WT_16,525,21695,0
WT_16,556,22245,50
WT_16,587,22718,523
WT_16,618,23271,1076
WT_16,649,24004,1809
WT_16,679,24809,2614
WT_16,710,25804,3609
WT_16,741,26710,4515
WT_16,772,27492,5297
WT_16,803,28137,5942
WT_16,834,28713,6518
WT_16,865,29240,7045
WT_16,896,29722,7527
WT_16,926,29733,7538
WT_16,957,29886,7691
WT_16,988,30225,8030
WT_16,1019,30408,8213
WT_16,1050,30560,8365
WT_16,1081,30666,8471
WT_16,1112,30692,8497
WT_16,1142,30864,8669
WT_16,1173,30942,8747
WT_16,1204,31161,8966
WT_16,1235,31258,9063
WT_16,1266,31388,9193
WT_16,1297,31582,9387
WT_16,1328,31719,9524
WT_16,1359,31882,9687
WT_16,1389,32361,10166
WT_16,1420,32360,10165
WT_16,1451,32262,10067
WT_16,1482,32436,10241
WT_16,1513,32390,10195
WT_16,1544,32437,10242
WT_16,1575,32381,10186
WT_16,1606,32386,10191
WT_16,1636,32372,10177
WT_16,1667,32266,10071
WT_16,1698,32439,10244
WT_16,1729,32252,10057
WT_16,1760,32242,10047
WT_16,1791,32192,9997
WT_16,1822,32228,10033
WT_16,1852,32034,9839
WT_16,1883,32011,9816
WT_16,1914,31918,9723
WT_16,1945,31973,9778
WT_16,1976,31816,9621
WT_16,2007,31763,9568
WT_16,2038,31659,9464
WT_16,2069,31683,9488
WT_16,2099,31668,9473
WT_16,2130,31620,9425
WT_16,2161,31553,9358
WT_16,2192,31556,9361
WT_16,2223,31483,9288
WT_16,2254,31572,9377
WT_16,2285,31540,9345
WT_16,2316,31467,9272
WT_16,2346,31498,9303
WT_16,2377,31455,9260
WT_16,2408,31442,9247
WT_16,2439,31412,9217
WT_16,2470,31483,9288
WT_16,2501,31625,9430
WT_16,2532,31565,9370
WT_16,2562,31516,9321
WT_16,2593,31439,9244
WT_16,2624,31380,9185
WT_16,2655,31448,9253
WT_16,2686,31344,9149
WT_16,2717,31455,9260
WT_16,2748,31383,9188
WT_16,2779,31393,9198
WT_16,2809,31392,9197
WT_16,2840,31363,9168
WT_16,2871,31334,9139
WT_16,2902,31310,9115
WT_17,0,28616,0
WT_17,30,28156,0
WT_17,61,28032,0
WT_17,92,28046,0
WT_17,123,28193,0
WT_17,154,28242,0
WT_17,185,28345,0
WT_17,216,28468,0
WT_17,247,28560,0
WT_17,278,28612,0
WT_17,309,28718,102
WT_17,340,28777,161
WT_17,371,28887,271
WT_17,402,28982,366
WT_17,432,29119,503
WT_17,463,29396,780
WT_17,494,29745,1129
WT_17,525,30528,1912
WT_17,556,31212,2596
WT_17,587,32115,3499
WT_17,618,33182,4566
WT_17,649,34320,5704
WT_17,679,35412,6796
WT_17,710,36375,7759
WT_17,741,37364,8748
WT_17,772,38140,9524
WT_17,803,38766,10150
WT_17,834,39186,10570
WT_17,865,39391,10775
WT_17,896,39452,10836
WT_17,926,39132,10516
WT_17,957,39209,10593
WT_17,988,39416,10800
WT_17,1019,39407,10791
WT_17,1050,39371,10755
WT_17,1081,39277,10661
WT_17,1112,39285,10669
WT_17,1142,39281,10665
WT_17,1173,39303,10687
WT_17,1204,39225,10609
WT_17,1235,39041,10425
WT_17,1266,38919,10303
WT_17,1297,39005,10389
WT_17,1328,38998,10382
WT_17,1359,38926,10310
WT_17,1389,38912,10296
WT_17,1420,38517,9901
WT_17,1451,38565,9949
WT_17,1482,38400,9784
WT_17,1513,38367,9751
WT_17,1544,38419,9803
WT_17,1575,38391,9775
WT_17,1606,38506,9890
WT_17,1636,38433,9817
WT_17,1667,38648,10032
WT_17,1698,38602,9986
WT_17,1729,38676,10060
WT_17,1760,38801,10185
WT_17,1791,38902,10286
WT_17,1822,38862,10246
WT_17,1852,39001,10385
WT_17,1883,39034,10418
WT_17,1914,39201,10585
WT_17,1945,39204,10588
WT_17,1976,39226,10610
WT_17,2007,39258,10642
WT_17,2038,39456,10840
WT_17,2069,39474,10858
WT_17,2099,39549,10933
WT_17,2130,39539,10923
WT_17,2161,39659,11043
WT_17,2192,39754,11138
WT_17,2223,39842,11226
WT_17,2254,39885,11269
WT_17,2285,39956,11340
WT_17,2316,40000,11384
WT_17,2346,40087,11471
WT_17,2377,40192,11576
WT_17,2408,40188,11572
WT_17,2439,40274,11658
WT_17,2470,40371,11755
WT_17,2501,40389,11773
WT_17,2532,40312,11696
WT_17,2562,40228,11612
WT_17,2593,40060,11444
WT_17,2624,40169,11553
WT_17,2655,40275,11659
WT_17,2686,40296,11680
WT_17,2717,40416,11800
WT_17,2748,40500,11884
WT_17,2779,40437,11821
WT_17,2809,40480,11864
WT_17,2840,40489,11873
WT_17,2871,40541,11925
WT_17,2902,40513,11897
WT_18,0,16467,0
WT_18,30,15964,0
WT_18,61,15797,0
WT_18,92,15802,0
WT_18,123,15831,0
WT_18,154,15811,0
WT_18,185,15873,0
WT_18,216,15897,0
WT_18,247,15925,0
WT_18,278,15955,0
WT_18,309,16030,0
WT_18,340,16014,0
WT_18,371,16071,0
WT_18,402,16107,0
WT_18,432,16096,0
WT_18,463,16072,0
WT_18,494,16151,0
WT_18,525,16200,0
WT_18,556,16285,0
WT_18,587,16575,108
WT_18,618,17041,574
WT_18,649,17603,1136
WT_18,679,18307,1840
WT_18,710,18985,2518
WT_18,741,19730,3263
WT_18,772,20439,3972
WT_18,803,21077,4610
WT_18,834,21490,5023
WT_18,865,21922,5455
WT_18,896,22235,5768
WT_18,926,22332,5865
WT_18,957,22551,6084
WT_18,988,22795,6328
WT_18,1019,22917,6450
WT_18,1050,22926,6459
WT_18,1081,23047,6580
WT_18,1112,22992,6525
WT_18,1142,23105,6638
WT_18,1173,23135,6668
WT_18,1204,23270,6803
WT_18,1235,23275,6808
WT_18,1266,23374,6907
WT_18,1297,23528,7061
WT_18,1328,23666,7199
WT_18,1359,23773,7306
WT_18,1389,24067,7600
WT_18,1420,24074,7607
WT_18,1451,24097,7630
WT_18,1482,24145,7678
WT_18,1513,24170,7703
WT_18,1544,24178,7711
WT_18,1575,24186,7719
WT_18,1606,24214,7747
WT_18,1636,24240,7773
WT_18,1667,24169,7702
WT_18,1698,24255,7788
WT_18,1729,24131,7664
WT_18,1760,24112,7645
WT_18,1791,24143,7676
WT_18,1822,24110,7643
WT_18,1852,24033,7566
WT_18,1883,23966,7499
WT_18,1914,23938,7471
WT_18,1945,23943,7476
WT_18,1976,23861,7394
WT_18,2007,23768,7301
WT_18,2038,23728,7261
WT_18,2069,23697,7230
WT_18,2099,23745,7278
WT_18,2130,23669,7202
WT_18,2161,23651,7184
WT_18,2192,23581,7114
WT_18,2223,23598,7131
WT_18,2254,23609,7142
WT_18,2285,23622,7155
WT_18,2316,23585,7118
WT_18,2346,23544,7077
WT_18,2377,23521,7054
WT_18,2408,23488,7021
WT_18,2439,23469,7002
WT_18,2470,23500,7033
WT_18,2501,23605,7138
WT_18,2532,23607,7140
WT_18,2562,23581,7114
WT_18,2593,23524,7057
WT_18,2624,23488,7021
WT_18,2655,23540,7073
WT_18,2686,23463,6996
WT_18,2717,23521,7054
WT_18,2748,23520,7053
WT_18,2779,23464,6997
WT_18,2809,23506,7039
WT_18,2840,23499,7032
WT_18,2871,23484,7017
WT_18,2902,23466,6999
WT_19,0,16250,0
WT_19,30,15984,0
WT_19,61,15873,0
WT_19,92,15888,0
WT_19,123,15931,0
WT_19,154,15944,0
WT_19,185,15997,0
WT_19,216,16028,0
WT_19,247,16085,0
WT_19,278,16104,0
WT_19,309,16090,0
WT_19,340,16175,0
WT_19,371,16177,0
WT_19,402,16210,0
WT_19,432,16214,0
WT_19,463,16226,0
WT_19,494,16266,16
WT_19,525,16309,59
WT_19,556,16285,35
WT_19,587,16531,281
WT_19,618,16861,611
WT_19,649,17217,967
WT_19,679,17681,1431
WT_19,710,18252,2002
WT_19,741,18884,2634
WT_19,772,19633,3383
WT_19,803,20372,4122
WT_19,834,21099,4849
WT_19,865,21623,5373
WT_19,896,22111,5861
WT_19,926,22248,5998
WT_19,957,22358,6108
WT_19,988,22610,6360
WT_19,1019,22738,6488
WT_19,1050,22859,6609
WT_19,1081,22918,6668
WT_19,1112,23008,6758
WT_19,1142,23067,6817
WT_19,1173,23202,6952
WT_19,1204,23331,7081
WT_19,1235,23365,7115
WT_19,1266,23502,7252
WT_19,1297,23663,7413
WT_19,1328,23774,7524
WT_19,1359,23835,7585
WT_19,1389,24046,7796
WT_19,1420,24174,7924
WT_19,1451,24220,7970
WT_19,1482,24340,8090
WT_19,1513,24451,8201
WT_19,1544,24578,8328
WT_19,1575,24584,8334
WT_19,1606,24624,8374
WT_19,1636,24708,8458
WT_19,1667,24719,8469
WT_19,1698,24744,8494
WT_19,1729,24818,8568
WT_19,1760,24690,8440
WT_19,1791,24722,8472
WT_19,1822,24763,8513
WT_19,1852,24747,8497
WT_19,1883,24676,8426
WT_19,1914,24600,8350
WT_19,1945,24625,8375
WT_19,1976,24585,8335
WT_19,2007,24599,8349
WT_19,2038,24444,8194
WT_19,2069,24450,8200
WT_19,2099,24429,8179
WT_19,2130,24531,8281
WT_19,2161,24371,8121
WT_19,2192,24394,8144
WT_19,2223,24322,8072
WT_19,2254,24357,8107
WT_19,2285,24369,8119
WT_19,2316,24432,8182
WT_19,2346,24354,8104
WT_19,2377,24390,8140
WT_19,2408,24337,8087
WT_19,2439,24377,8127
WT_19,2470,24358,8108
WT_19,2501,24421,8171
WT_19,2532,24379,8129
WT_19,2562,24346,8096
WT_19,2593,24359,8109
WT_19,2624,24360,8110
WT_19,2655,24332,8082
WT_19,2686,24290,8040
WT_19,2717,24342,8092
WT_19,2748,24363,8113
WT_19,2779,24352,8102
WT_19,2809,24355,8105
WT_19,2840,24333,8083
WT_19,2871,24272,8022
WT_19,2902,24366,8116
WT_2,0,28180,0
WT_2,30,27739,0
WT_2,61,27613,0
WT_2,92,27648,0
WT_2,123,27760,0
WT_2,154,27786,0
WT_2,185,27843,0
WT_2,216,27930,0
WT_2,247,28002,0
WT_2,278,28021,0
WT_2,309,28128,0
WT_2,340,28165,0
WT_2,371,28239,59
WT_2,402,28312,132
WT_2,432,28414,234
WT_2,463,28533,353
WT_2,494,28702,522
WT_2,525,28973,793
WT_2,556,29406,1226
WT_2,587,29841,1661
WT_2,618,30474,2294
WT_2,649,31405,3225
WT_2,679,32331,4151
WT_2,710,33334,5154
WT_2,741,34331,6151
WT_2,772,35413,7233
WT_2,803,36452,8272
WT_2,834,37549,9369
WT_2,865,38334,10154
WT_2,896,39103,10923
WT_2,926,39415,11235
WT_2,957,39947,11767
WT_2,988,40440,12260
WT_2,1019,40694,12514
WT_2,1050,41077,12897
WT_2,1081,41245,13065
WT_2,1112,41489,13309
WT_2,1142,41645,13465
WT_2,1173,41840,13660
WT_2,1204,41998,13818
WT_2,1235,41979,13799
WT_2,1266,42116,13936
WT_2,1297,42106,13926
WT_2,1328,42165,13985
WT_2,1359,42111,13931
WT_2,1389,42100,13920
WT_2,1420,41701,13521
WT_2,1451,41512,13332
WT_2,1482,41504,13324
WT_2,1513,41243,13063
WT_2,1544,41344,13164
WT_2,1575,41091,12911
WT_2,1606,41268,13088
WT_2,1636,41076,12896
WT_2,1667,41163,12983
WT_2,1698,41173,12993
WT_2,1729,41075,12895
WT_2,1760,41030,12850
WT_2,1791,41205,13025
WT_2,1822,41063,12883
WT_2,1852,41056,12876
WT_2,1883,41071,12891
WT_2,1914,41112,12932
WT_2,1945,41238,13058
WT_2,1976,41144,12964
WT_2,2007,41176,12996
WT_2,2038,41193,13013
WT_2,2069,41339,13159
WT_2,2099,41363,13183
WT_2,2130,41389,13209
WT_2,2161,41384,13204
WT_2,2192,41444,13264
WT_2,2223,41499,13319
WT_2,2254,41620,13440
WT_2,2285,41629,13449
WT_2,2316,41617,13437
WT_2,2346,41633,13453
WT_2,2377,41698,13518
WT_2,2408,41684,13504
WT_2,2439,41790,13610
WT_2,2470,41813,13633
WT_2,2501,41834,13654
WT_2,2532,41813,13633
WT_2,2562,41681,13501
WT_2,2593,41568,13388
WT_2,2624,41616,13436
WT_2,2655,41685,13505
WT_2,2686,41741,13561
WT_2,2717,41842,13662
WT_2,2748,41917,13737
WT_2,2779,41864,13684
WT_2,2809,41864,13684
WT_2,2840,41902,13722
WT_2,2871,41955,13775
WT_2,2902,42028,13848
WT_20,0,20581,0
WT_20,30,20208,0
WT_20,61,20148,0
WT_20,92,20188,0
WT_20,123,20261,0
WT_20,154,20280,0
WT_20,185,20379,0
WT_20,216,20434,0
WT_20,247,20445,0
WT_20,278,20501,0
WT_20,309,20575,0
WT_20,340,20672,91
WT_20,371,20678,97
WT_20,402,20723,142
WT_20,432,20790,209
WT_20,463,20878,297
WT_20,494,20819,238
WT_20,525,21100,519
WT_20,556,21544,963
WT_20,587,22070,1489
WT_20,618,22498,1917
WT_20,649,23150,2569
WT_20,679,24000,3419
WT_20,710,24814,4233
WT_20,741,25772,5191
WT_20,772,26380,5799
WT_20,803,27019,6438
WT_20,834,27416,6835
WT_20,865,27692,7111
WT_20,896,28008,7427
WT_20,926,27918,7337
WT_20,957,28181,7600
WT_20,988,28339,7758
WT_20,1019,28419,7838
WT_20,1050,28466,7885
WT_20,1081,28519,7938
WT_20,1112,28525,7944
WT_20,1142,28485,7904
WT_20,1173,28503,7922
WT_20,1204,28496,7915
WT_20,1235,28357,7776
WT_20,1266,28289,7708
WT_20,1297,28298,7717
WT_20,1328,28219,7638
WT_20,1359,28179,7598
WT_20,1389,28069,7488
WT_20,1420,27957,7376
WT_20,1451,27891,7310
WT_20,1482,27803,7222
WT_20,1513,27793,7212
WT_20,1544,27744,7163
WT_20,1575,27788,7207
WT_20,1606,27733,7152
WT_20,1636,27746,7165
WT_20,1667,27786,7205
WT_20,1698,27802,7221
WT_20,1729,27801,7220
WT_20,1760,27831,7250
WT_20,1791,27794,7213
WT_20,1822,27820,7239
WT_20,1852,27865,7284
WT_20,1883,27865,7284
WT_20,1914,27872,7291
WT_20,1945,27835,7254
WT_20,1976,27903,7322
WT_20,2007,27941,7360
WT_20,2038,27985,7404
WT_20,2069,27965,7384
WT_20,2099,27996,7415
WT_20,2130,28051,7470
WT_20,2161,28043,7462
WT_20,2192,28094,7513
WT_20,2223,28126,7545
WT_20,2254,28100,7519
WT_20,2285,28170,7589
WT_20,2316,28206,7625
WT_20,2346,28255,7674
WT_20,2377,28306,7725
WT_20,2408,28342,7761
WT_20,2439,28340,7759
WT_20,2470,28403,7822
WT_20,2501,28367,7786
WT_20,2532,28359,7778
WT_20,2562,28278,7697
WT_20,2593,28197,7616
WT_20,2624,28296,7715
WT_20,2655,28323,7742
WT_20,2686,28344,7763
WT_20,2717,28404,7823
WT_20,2748,28499,7918
WT_20,2779,28432,7851
WT_20,2809,28420,7839
WT_20,2840,28438,7857
WT_20,2871,28534,7953
WT_20,2902,28524,7943
WT_21,0,18628,0
WT_21,30,18341,0
WT_21,61,18312,0
WT_21,92,18380,0
WT_21,123,18443,0
WT_21,154,18482,0
WT_21,185,18532,0
WT_21,216,18618,0
WT_21,247,18639,11
WT_21,278,18742,114
WT_21,309,18759,131
WT_21,340,18855,227
WT_21,371,18879,251
WT_21,402,18892,264
WT_21,432,18918,290
WT_21,463,19005,377
WT_21,494,19109,481
WT_21,525,19277,649
WT_21,556,19416,788
WT_21,587,19758,1130
WT_21,618,20215,1587
WT_21,649,20697,2069
WT_21,679,21247,2619
WT_21,710,21910,3282
WT_21,741,22680,4052
WT_21,772,23431,4803
WT_21,803,24200,5572
WT_21,834,24783,6155
WT_21,865,25149,6521
WT_21,896,25352,6724
WT_21,926,25308,6680
WT_21,957,25488,6860
WT_21,988,25758,7130
WT_21,1019,25768,7140
WT_21,1050,25881,7253
WT_21,1081,25967,7339
WT_21,1112,26011,7383
WT_21,1142,26122,7494
WT_21,1173,26226,7598
WT_21,1204,26328,7700
WT_21,1235,26234,7606
WT_21,1266,26339,7711
WT_21,1297,26387,7759
WT_21,1328,26385,7757
WT_21,1359,26390,7762
WT_21,1389,26430,7802
WT_21,1420,26387,7759
WT_21,1451,26358,7730
WT_21,1482,26456,7828
WT_21,1513,26373,7745
WT_21,1544,26468,7840
WT_21,1575,26444,7816
WT_21,1606,26505,7877
WT_21,1636,26499,7871
WT_21,1667,26533,7905
WT_21,1698,26578,7950
WT_21,1729,26578,7950
WT_21,1760,26579,7951
WT_21,1791,26591,7963
WT_21,1822,26570,7942
WT_21,1852,26575,7947
WT_21,1883,26549,7921
WT_21,1914,26612,7984
WT_21,1945,26597,7969
WT_21,1976,26577,7949
WT_21,2007,26568,7940
WT_21,2038,26563,7935
WT_21,2069,26573,7945
WT_21,2099,26551,7923
WT_21,2130,26600,7972
WT_21,2161,26582,7954
WT_21,2192,26619,7991
WT_21,2223,26560,7932
WT_21,2254,26633,8005
WT_21,2285,26673,8045
WT_21,2316,26687,8059
WT_21,2346,26679,8051
WT_21,2377,26726,8098
WT_21,2408,26726,8098
WT_21,2439,26750,8122
WT_21,2470,26769,8141
WT_21,2501,26734,8106
WT_21,2532,26709,8081
WT_21,2562,26678,8050
WT_21,2593,26560,7932
WT_21,2624,26589,7961
WT_21,2655,26597,7969
WT_21,2686,26613,7985
WT_21,2717,26680,8052
WT_21,2748,26698,8070
WT_21,2779,26667,8039
WT_21,2809,26684,8056
WT_21,2840,26678,8050
WT_21,2871,26704,8076
WT_21,2902,26720,8092
WT_22,0,29353,0
WT_22,30,29035,0
WT_22,61,28911,0
WT_22,92,29016,0
WT_22,123,29141,0
WT_22,154,29140,0
WT_22,185,29260,0
WT_22,216,29350,0
WT_22,247,29424,71
WT_22,278,29557,204
WT_22,309,29615,262
WT_22,340,29758,405
WT_22,371,29796,443
WT_22,402,29862,509
WT_22,432,29896,543
WT_22,463,30111,758
WT_22,494,30379,1026
WT_22,525,30773,1420
WT_22,556,31303,1950
WT_22,587,32037,2684
WT_22,618,32851,3498
WT_22,649,33712,4359
WT_22,679,34707,5354
WT_22,710,35754,6401
WT_22,741,36808,7455
WT_22,772,37893,8540
WT_22,803,38867,9514
WT_22,834,39838,10485
WT_22,865,40483,11130
WT_22,896,40930,11577
WT_22,926,40938,11585
WT_22,957,41219,11866
WT_22,988,41539,12186
WT_22,1019,41591,12238
WT_22,1050,41889,12536
WT_22,1081,41923,12570
WT_22,1112,42028,12675
WT_22,1142,42138,12785
WT_22,1173,42334,12981
WT_22,1204,42574,13221
WT_22,1235,42579,13226
WT_22,1266,42706,13353
WT_22,1297,42797,13444
WT_22,1328,43012,13659
WT_22,1359,43150,13797
WT_22,1389,43400,14047
WT_22,1420,43320,13967
WT_22,1451,43431,14078
WT_22,1482,43677,14324
WT_22,1513,43656,14303
WT_22,1544,43901,14548
WT_22,1575,43786,14433
WT_22,1606,44090,14737
WT_22,1636,43947,14594
WT_22,1667,44138,14785
WT_22,1698,44028,14675
WT_22,1729,43941,14588
WT_22,1760,43953,14600
WT_22,1791,43921,14568
WT_22,1822,43729,14376
WT_22,1852,43643,14290
WT_22,1883,43665,14312
WT_22,1914,43654,14301
WT_22,1945,43582,14229
WT_22,1976,43370,14017
WT_22,2007,43337,13984
WT_22,2038,43294,13941
WT_22,2069,43303,13950
WT_22,2099,43220,13867
WT_22,2130,43179,13826
WT_22,2161,43074,13721
WT_22,2192,43125,13772
WT_22,2223,43048,13695
WT_22,2254,43114,13761
WT_22,2285,43051,13698
WT_22,2316,42967,13614
WT_22,2346,42936,13583
WT_22,2377,43043,13690
WT_22,2408,42965,13612
WT_22,2439,42979,13626
WT_22,2470,42941,13588
WT_22,2501,42940,13587
WT_22,2532,42882,13529
WT_22,2562,42730,13377
WT_22,2593,42595,13242
WT_22,2624,42515,13162
WT_22,2655,42603,13250
WT_22,2686,42573,13220
WT_22,2717,42659,13306
WT_22,2748,42680,13327
WT_22,2779,42632,13279
WT_22,2809,42490,13137
WT_22,2840,42597,13244
WT_22,2871,42499,13146
WT_22,2902,42557,13204
WT_23,0,10967,0
WT_23,30,10915,0
WT_23,61,10898,0
WT_23,92,10903,0
WT_23,123,10965,0
WT_23,154,10982,15
WT_23,185,11006,39
WT_23,216,11048,81
WT_23,247,11099,132
WT_23,278,11157,190
WT_23,309,11188,221
WT_23,340,11236,269
WT_23,371,11297,330
WT_23,402,11357,390
WT_23,432,11375,408
WT_23,463,11463,496
WT_23,494,11652,685
WT_23,525,12001,1034
WT_23,556,12359,1392
WT_23,587,12601,1634
WT_23,618,12832,1865
WT_23,649,13080,2113
WT_23,679,13373,2406
WT_23,710,13636,2669
WT_23,741,13929,2962
WT_23,772,14244,3277
WT_23,803,14511,3544
WT_23,834,14833,3866
WT_23,865,15002,4035
WT_23,896,15144,4177
WT_23,926,15177,4210
WT_23,957,15308,4341
WT_23,988,15476,4509
WT_23,1019,15497,4530
WT_23,1050,15586,4619
WT_23,1081,15600,4633
WT_23,1112,15586,4619
WT_23,1142,15605,4638
WT_23,1173,15633,4666
WT_23,1204,15676,4709
WT_23,1235,15588,4621
WT_23,1266,15544,4577
WT_23,1297,15522,4555
WT_23,1328,15504,4537
WT_23,1359,15426,4459
WT_23,1389,15405,4438
WT_23,1420,15319,4352
WT_23,1451,15285,4318
WT_23,1482,15256,4289
WT_23,1513,15214,4247
WT_23,1544,15207,4240
WT_23,1575,15154,4187
WT_23,1606,15190,4223
WT_23,1636,15147,4180
WT_23,1667,15191,4224
WT_23,1698,15207,4240
WT_23,1729,15182,4215
WT_23,1760,15192,4225
WT_23,1791,15224,4257
WT_23,1822,15196,4229
WT_23,1852,15232,4265
WT_23,1883,15231,4264
WT_23,1914,15227,4260
WT_23,1945,15224,4257
WT_23,1976,15217,4250
WT_23,2007,15245,4278
WT_23,2038,15260,4293
WT_23,2069,15273,4306
WT_23,2099,15313,4346
WT_23,2130,15303,4336
WT_23,2161,15334,4367
WT_23,2192,15339,4372
WT_23,2223,15370,4403
WT_23,2254,15394,4427
WT_23,2285,15409,4442
WT_23,2316,15453,4486
WT_23,2346,15469,4502
WT_23,2377,15457,4490
WT_23,2408,15498,4531
WT_23,2439,15505,4538
WT_23,2470,15550,4583
WT_23,2501,15522,4555
WT_23,2532,15518,4551
WT_23,2562,15450,4483
WT_23,2593,15411,4444
WT_23,2624,15436,4469
WT_23,2655,15457,4490
WT_23,2686,15470,4503
WT_23,2717,15517,4550
WT_23,2748,15568,4601
WT_23,2779,15520,4553
WT_23,2809,15534,4567
WT_23,2840,15521,4554
WT_23,2871,15536,4569
WT_23,2902,15561,4594
WT_24,0,16323,0
WT_24,30,16054,0
WT_24,61,15967,0
WT_24,92,16051,0
WT_24,123,16133,0
WT_24,154,16147,0
WT_24,185,16198,0
WT_24,216,16267,0
WT_24,247,16374,51
WT_24,278,16411,88
WT_24,309,16464,141
WT_24,340,16477,154
WT_24,371,16534,211
WT_24,402,16522,199
WT_24,432,16574,251
WT_24,463,16603,280
WT_24,494,16627,304
WT_24,525,16719,396
WT_24,556,16894,571
WT_24,587,17139,816
WT_24,618,17485,1162
WT_24,649,17957,1634
WT_24,679,18485,2162
WT_24,710,19114,2791
WT_24,741,19789,3466
WT_24,772,20567,4244
WT_24,803,21375,5052
WT_24,834,22100,5777
WT_24,865,22665,6342
WT_24,896,23051,6728
WT_24,926,23152,6829
WT_24,957,23257,6934
WT_24,988,23460,7137
WT_24,1019,23494,7171
WT_24,1050,23597,7274
WT_24,1081,23685,7362
WT_24,1112,23706,7383
WT_24,1142,23808,7485
WT_24,1173,23882,7559
WT_24,1204,24038,7715
WT_24,1235,23976,7653
WT_24,1266,24126,7803
WT_24,1297,24252,7929
WT_24,1328,24379,8056
WT_24,1359,24474,8151
WT_24,1389,24584,8261
WT_24,1420,24533,8210
WT_24,1451,24580,8257
WT_24,1482,24668,8345
WT_24,1513,24583,8260
WT_24,1544,24678,8355
WT_24,1575,24644,8321
WT_24,1606,24729,8406
WT_24,1636,24683,8360
WT_24,1667,24760,8437
WT_24,1698,24779,8456
WT_24,1729,24703,8380
WT_24,1760,24820,8497
WT_24,1791,24787,8464
WT_24,1822,24710,8387
WT_24,1852,24649,8326
WT_24,1883,24678,8355
WT_24,1914,24676,8353
WT_24,1945,24660,8337
WT_24,1976,24492,8169
WT_24,2007,24527,8204
WT_24,2038,24451,8128
WT_24,2069,24556,8233
WT_24,2099,24466,8143
WT_24,2130,24417,8094
WT_24,2161,24402,8079
WT_24,2192,24438,8115
WT_24,2223,24394,8071
